response,contrast,H2,Recombination,Map_type,QTL,Repulsion,Matrix,QTL_type,estimate,SE,df,z.ratio,p.value
QTL AF,large_neg - med_neg,8,20X,WT,200,4,CV,R,-0.0513617427918313,0.00754599282974153,Inf,-6.80649239280957,3.0024205344148e-11
QTL AF,large_neg - small_neg,8,20X,WT,200,4,CV,R,-0.0838222953981167,0.0075459928297415,Inf,-11.1081864625875,1.19904086659517e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,4,CV,R,-0.0324605526062854,0.00754599282974154,Inf,-4.30169406977786,5.03620683238726e-05
QTL AF,large_neg - med_neg,2,2X,WT,200,4,CV,R,-0.0331366399453872,0.00754599282974153,Inf,-4.39128961463938,3.35242498531452e-05
QTL AF,large_neg - small_neg,2,2X,WT,200,4,CV,R,-0.0519449333702762,0.00754599282974114,Inf,-6.88377719702367,1.75083281206412e-11
QTL AF,med_neg - small_neg,2,2X,WT,200,4,CV,R,-0.018808293424889,0.00754599282974141,Inf,-2.49248758238398,0.0339200867465582
QTL AF,large_neg - med_neg,8,2X,WT,200,4,CV,R,-0.0490580433477366,0.00754599282974145,Inf,-6.50120460681878,2.39031905380216e-10
QTL AF,large_neg - small_neg,8,2X,WT,200,4,CV,R,-0.0821659468011177,0.00754599282974109,Inf,-10.8886860423822,3.05311331771918e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,4,CV,R,-0.0331079034533811,0.00754599282974101,Inf,-4.38748143556312,3.41146537669035e-05
QTL AF,large_neg - med_neg,2,20X,Chr,2,5,CV,R,0.069025795454586,0.00754599282974227,Inf,9.14734442663704,3.60822483003176e-14
QTL AF,large_neg - small_neg,2,20X,Chr,2,5,CV,R,-0.0929090909090416,0.00754599282974214,Inf,-12.3123746610049,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,5,CV,R,-0.161934886363628,0.00754599282974154,Inf,-21.4597190876438,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,5,CV,R,0.223582045454497,0.00754599282974157,Inf,29.6292417047201,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,5,CV,R,0.266020454545402,0.00754599282974162,Inf,35.2532079671364,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,5,CV,R,0.0424384090909043,0.00754599282974144,Inf,5.62396626241672,5.59382661302621e-08
QTL AF,large_neg - med_neg,2,2X,Chr,2,5,CV,R,0.0540842045454381,0.00754599282974145,Inf,7.16727483920645,2.31714647469516e-12
QTL AF,large_neg - small_neg,2,2X,Chr,2,5,CV,R,-0.104365909090923,0.00754599282974146,Inf,-13.8306398436504,0
QTL AF,med_neg - small_neg,2,2X,Chr,2,5,CV,R,-0.158450113636361,0.00754599282974143,Inf,-20.997914682857,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,5,CV,R,0.229868750000018,0.0075459928297414,Inf,30.462359981847,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,5,CV,R,0.266961363636382,0.00754599282974148,Inf,35.3778978670893,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,5,CV,R,0.0370926136363637,0.00754599282974136,Inf,4.91553788524274,2.64726103993418e-06
QTL AF,large_neg - med_neg,2,20X,Peri,2,5,CV,R,0.0604545454545427,0.0075459928297415,Inf,8.0114766629872,4.32986979603811e-14
QTL AF,large_neg - small_neg,2,20X,Peri,2,5,CV,R,-0.0824045454545478,0.0075459928297415,Inf,-10.9203052949854,2.91988655476416e-14
QTL AF,med_neg - small_neg,2,20X,Peri,2,5,CV,R,-0.142859090909091,0.00754599282974147,Inf,-18.9317819579726,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,5,CV,R,0.193396363636371,0.00754599282974147,Inf,25.6290150282315,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,5,CV,R,0.261006818181827,0.00754599282974155,Inf,34.5887975341168,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,5,CV,R,0.0676104545454564,0.0075459928297415,Inf,8.95978250588565,2.08721928629529e-14
QTL AF,large_neg - med_neg,2,2X,Peri,2,5,CV,R,0.0794277272727327,0.00754599282974133,Inf,10.5258153651672,2.93098878501041e-14
QTL AF,large_neg - small_neg,2,2X,Peri,2,5,CV,R,-0.0810204545454481,0.00754599282974145,Inf,-10.7368846450685,2.91988655476416e-14
QTL AF,med_neg - small_neg,2,2X,Peri,2,5,CV,R,-0.160448181818181,0.00754599282974141,Inf,-21.2627000102356,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,5,CV,R,0.225536249999999,0.00754599282974154,Inf,29.8882141937741,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,5,CV,R,0.290256818181817,0.00754599282974155,Inf,38.4650270323353,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,5,CV,R,0.0647205681818179,0.00754599282974164,Inf,8.57681283856107,2.70894418008538e-14
QTL AF,large_neg - med_neg,2,20X,WT,2,5,CV,R,0.0877957954545141,0.00754599282974161,Inf,11.6347573388193,0
QTL AF,large_neg - small_neg,2,20X,WT,2,5,CV,R,-0.0680022727273062,0.00754599282974164,Inf,-9.01170651253248,1.97619698383278e-14
QTL AF,med_neg - small_neg,2,20X,WT,2,5,CV,R,-0.15579806818182,0.00754599282974142,Inf,-20.6464638513524,0
QTL AF,large_neg - med_neg,8,20X,WT,2,5,CV,R,0.21234920454547,0.00754599282974146,Inf,28.1406581395791,0
QTL AF,large_neg - small_neg,8,20X,WT,2,5,CV,R,0.261231818181832,0.00754599282974149,Inf,34.6186146841039,0
QTL AF,med_neg - small_neg,8,20X,WT,2,5,CV,R,0.0488826136363619,0.00754599282974143,Inf,6.47795654452497,2.78905565309628e-10
QTL AF,large_neg - med_neg,2,2X,WT,2,5,CV,R,0.0739946590909189,0.0075459928297414,Inf,9.8058215479983,3.08642000845794e-14
QTL AF,large_neg - small_neg,2,2X,WT,2,5,CV,R,-0.0725659090908981,0.0075459928297415,Inf,-9.61648264558236,2.26485497023532e-14
QTL AF,med_neg - small_neg,2,2X,WT,2,5,CV,R,-0.146560568181817,0.00754599282974144,Inf,-19.4223041935807,0
QTL AF,large_neg - med_neg,8,2X,WT,2,5,CV,R,0.223487613636363,0.00754599282974132,Inf,29.6167275372331,0
QTL AF,large_neg - small_neg,8,2X,WT,2,5,CV,R,0.260493181818181,0.00754599282974162,Inf,34.5207301008131,0
QTL AF,med_neg - small_neg,8,2X,WT,2,5,CV,R,0.037005568181818,0.00754599282974125,Inf,4.9040025635814,2.80744981628889e-06
QTL AF,large_neg - med_neg,2,20X,Chr,200,5,CV,R,-0.0223513620954888,0.00754599282974157,Inf,-2.96201740444197,0.00858636907407462
QTL AF,large_neg - small_neg,2,20X,Chr,200,5,CV,R,-0.0346075040186348,0.00754599282974157,Inf,-4.58620950211267,1.34600565038223e-05
QTL AF,large_neg - med_neg,8,20X,Chr,200,5,CV,R,-0.0457675274460184,0.00754599282974148,Inf,-6.06514324604604,3.95374732953258e-09
QTL AF,large_neg - small_neg,8,20X,Chr,200,5,CV,R,-0.0723885876132897,0.00754599282974139,Inf,-9.59298388516631,2.28705943072782e-14
QTL AF,med_neg - small_neg,8,20X,Chr,200,5,CV,R,-0.0266210601672713,0.00754599282974143,Inf,-3.52784063912019,0.00121853440146458
QTL AF,large_neg - med_neg,2,2X,Chr,200,5,CV,R,-0.0223700886918714,0.00754599282974151,Inf,-2.96449906547787,0.00851915279881577
QTL AF,large_neg - small_neg,2,2X,Chr,200,5,CV,R,-0.037332788495563,0.00754599282974146,Inf,-4.94736601768571,2.24958712213841e-06
QTL AF,large_neg - med_neg,8,2X,Chr,200,5,CV,R,-0.0418656737331234,0.00754599282974146,Inf,-5.54806699101486,8.65663305482656e-08
QTL AF,large_neg - small_neg,8,2X,Chr,200,5,CV,R,-0.0682708451708866,0.00754599282974142,Inf,-9.04729791178798,3.98570065840431e-14
QTL AF,med_neg - small_neg,8,2X,Chr,200,5,CV,R,-0.0264051714377633,0.00754599282974137,Inf,-3.49923092077312,0.00135537143193187
QTL AF,large_neg - med_neg,2,20X,Peri,200,5,CV,R,-0.0237892572630693,0.00754599282974151,Inf,-3.15256823055903,0.00461167495562009
QTL AF,large_neg - small_neg,2,20X,Peri,200,5,CV,R,-0.0398062295315801,0.00754599282974143,Inf,-5.27514807258889,3.97263020146532e-07
QTL AF,large_neg - med_neg,8,20X,Peri,200,5,CV,R,-0.0436508624427368,0.0075459928297414,Inf,-5.78464138883004,2.17866197305128e-08
QTL AF,large_neg - small_neg,8,20X,Peri,200,5,CV,R,-0.0710878209719836,0.00754599282974141,Inf,-9.42060542276181,2.70894418008538e-14
QTL AF,med_neg - small_neg,8,20X,Peri,200,5,CV,R,-0.0274369585292468,0.00754599282974128,Inf,-3.63596403393184,0.000809027055389322
QTL AF,large_neg - med_neg,2,2X,Peri,200,5,CV,R,-0.0255610472269505,0.00754599282974148,Inf,-3.38736701765806,0.00203880634445297
QTL AF,large_neg - small_neg,2,2X,Peri,200,5,CV,R,-0.0393390229255522,0.0075459928297414,Inf,-5.21323354171547,5.55654573020092e-07
QTL AF,large_neg - med_neg,8,2X,Peri,200,5,CV,R,-0.0417259881842313,0.0075459928297414,Inf,-5.52955576896052,9.62122062020399e-08
QTL AF,large_neg - small_neg,8,2X,Peri,200,5,CV,R,-0.0684119053300289,0.00754599282974097,Inf,-9.06599129810958,3.97459842815806e-14
QTL AF,med_neg - small_neg,8,2X,Peri,200,5,CV,R,-0.0266859171457977,0.00754599282974096,Inf,-3.53643552914875,0.00118000299007681
QTL AF,large_neg - med_neg,2,20X,WT,200,5,CV,R,-0.0238339247135787,0.0075459928297415,Inf,-3.15848759087612,0.00452082562403344
QTL AF,large_neg - small_neg,2,20X,WT,200,5,CV,R,-0.0381896331911042,0.00754599282974148,Inf,-5.06091564791648,1.24852389582486e-06
QTL AF,large_neg - med_neg,8,20X,WT,200,5,CV,R,-0.0425294462791547,0.00754599282974147,Inf,-5.63603057128956,5.21603410463811e-08
QTL AF,large_neg - small_neg,8,20X,WT,200,5,CV,R,-0.0670941210646229,0.00754599282974148,Inf,-8.89135764881472,2.18713935851156e-14
QTL AF,med_neg - small_neg,8,20X,WT,200,5,CV,R,-0.0245646747854682,0.00754599282974142,Inf,-3.25532707752519,0.00324846998447637
QTL AF,large_neg - med_neg,2,2X,WT,200,5,CV,R,-0.0221426779596903,0.00754599282974149,Inf,-2.93436244365593,0.0093683051850193
QTL AF,large_neg - small_neg,2,2X,WT,200,5,CV,R,-0.0341837702024319,0.00754599282974138,Inf,-4.53005601432614,1.75741577185251e-05
QTL AF,large_neg - med_neg,8,2X,WT,200,5,CV,R,-0.0424778927132525,0.00754599282974143,Inf,-5.62919865837032,5.4268206262087e-08
QTL AF,large_neg - small_neg,8,2X,WT,200,5,CV,R,-0.0675644197593121,0.0075459928297417,Inf,-8.95368194533851,2.05391259555654e-14
QTL AF,med_neg - small_neg,8,2X,WT,200,5,CV,R,-0.0250865270460596,0.00754599282974157,Inf,-3.32448328696845,0.00255075468577259
QTL AF,large_neg - med_neg,2,20X,Chr,2,1,GW,R,0.0398319318180791,0.0075459928297393,Inf,5.27855415673052,3.89954713408969e-07
QTL AF,large_neg - small_neg,2,20X,Chr,2,1,GW,R,0.0629045454544263,0.00754599282973792,Inf,8.33615229615996,3.21964677141295e-14
QTL AF,med_neg - small_neg,2,20X,Chr,2,1,GW,R,0.0230726136363473,0.00754599282974107,Inf,3.0575981394272,0.00631531005447705
QTL AF,large_neg - small_neg,8,20X,Chr,2,1,GW,R,0.0606363636363082,0.00754599282974091,Inf,8.03557132963644,4.18554080283684e-14
QTL AF,med_neg - small_neg,8,20X,Chr,2,1,GW,R,0.0578888636363668,0.00754599282974141,Inf,7.6714707981442,6.91668944341473e-14
QTL AF,large_neg - med_neg,2,2X,Chr,2,1,GW,R,0.0392678409091213,0.007545992829741,Inf,5.20380045344796,5.84607934617232e-07
QTL AF,large_neg - small_neg,2,2X,Chr,2,1,GW,R,0.056900000000029,0.00754599282974078,Inf,7.54042592987511,1.5976109324356e-13
QTL AF,large_neg - small_neg,8,2X,Chr,2,1,GW,R,0.0610204545454359,0.00754599282974149,Inf,8.08647131295066,3.97459842815806e-14
QTL AF,med_neg - small_neg,8,2X,Chr,2,1,GW,R,0.0566629545454533,0.00754599282974139,Inf,7.50901250821824,1.9817480989559e-13
QTL AF,large_neg - med_neg,2,20X,Peri,2,1,GW,R,0.0400210227272314,0.00754599282974133,Inf,5.30361261005907,3.40045220204033e-07
QTL AF,large_neg - small_neg,2,20X,Peri,2,1,GW,R,0.0565545454545027,0.00754599282974128,Inf,7.49464606321945,2.18935980456081e-13
QTL AF,large_neg - small_neg,8,20X,Peri,2,1,GW,R,0.0557386363636424,0.00754599282974139,Inf,7.38652124660879,4.72843986187854e-13
QTL AF,med_neg - small_neg,8,20X,Peri,2,1,GW,R,0.0534747727272731,0.0075459928297415,Inf,7.08651252841238,4.14845935381436e-12
QTL AF,large_neg - med_neg,2,2X,Peri,2,1,GW,R,0.0398745454545465,0.00754599282974122,Inf,5.28420134424033,3.78123369726424e-07
QTL AF,large_neg - small_neg,2,2X,Peri,2,1,GW,R,0.056459090909096,0.00754599282974131,Inf,7.48199636323157,2.39364084109184e-13
QTL AF,large_neg - small_neg,8,2X,Peri,2,1,GW,R,0.0572068181818195,0.0075459928297417,Inf,7.58108567985185,1.21680443498917e-13
QTL AF,med_neg - small_neg,8,2X,Peri,2,1,GW,R,0.0538893181818188,0.00754599282974182,Inf,7.14144836838687,2.79276601844458e-12
QTL AF,large_neg - med_neg,2,20X,WT,2,1,GW,R,0.0411853409090454,0.00754599282974113,Inf,5.45790883165447,1.44358410003598e-07
QTL AF,large_neg - small_neg,2,20X,WT,2,1,GW,R,0.0593863636363172,0.00754599282974109,Inf,7.86992049638016,5.47339951140202e-14
QTL AF,med_neg - small_neg,2,20X,WT,2,1,GW,R,0.0182010227272717,0.00754599282974147,Inf,2.41201166472554,0.0419604017028433
QTL AF,large_neg - small_neg,8,20X,WT,2,1,GW,R,0.0606909090909306,0.00754599282974144,Inf,8.04279972964275,4.17443857259059e-14
QTL AF,med_neg - small_neg,8,20X,WT,2,1,GW,R,0.0581846590909096,0.0075459928297415,Inf,7.7106698089591,5.55111512312578e-14
QTL AF,large_neg - med_neg,2,2X,WT,2,1,GW,R,0.0397810227272692,0.00754599282974141,Inf,5.27180765007862,4.04559007960437e-07
QTL AF,large_neg - small_neg,2,2X,WT,2,1,GW,R,0.0648659090909049,0.00754599282974159,Inf,8.59607351271843,2.64233079860787e-14
QTL AF,med_neg - small_neg,2,2X,WT,2,1,GW,R,0.0250848863636357,0.00754599282974137,Inf,3.32426586264003,0.00255271367547816
QTL AF,large_neg - small_neg,8,2X,WT,2,1,GW,R,0.0581636363636326,0.00754599282974142,Inf,7.70788386312657,5.6399329650958e-14
QTL AF,med_neg - small_neg,8,2X,WT,2,1,GW,R,0.0539095454545458,0.0075459928297412,Inf,7.14412890005286,2.73936429096011e-12
QTL AF,large_neg - small_neg,8,20X,Chr,200,1,GW,R,-0.0214490530987076,0.00754599282974135,Inf,-2.84244281470419,0.0124464588522732
QTL AF,large_neg - small_neg,8,2X,Chr,200,1,GW,R,-0.0202290933353266,0.00754599282974152,Inf,-2.6807729336286,0.0200898011978137
QTL AF,large_neg - small_neg,8,20X,Peri,200,1,GW,R,-0.0205078426819752,0.00754599282974153,Inf,-2.71771298286241,0.0180504938393338
QTL AF,large_neg - small_neg,8,2X,Peri,200,1,GW,R,-0.0212366056823258,0.0075459928297414,Inf,-2.81428914146656,0.0135546797009997
QTL AF,large_neg - small_neg,8,20X,WT,200,1,GW,R,-0.0226953491752183,0.00754599282974152,Inf,-3.00760280155152,0.00742473850714365
QTL AF,large_neg - small_neg,8,2X,WT,200,1,GW,R,-0.020814568887118,0.00754599282974105,Inf,-2.75836054403358,0.0160190067599931
QTL AF,large_neg - small_neg,2,20X,Chr,2,2,GW,R,-0.0891045454545557,0.0075459928297415,Inf,-11.8081937612453,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,2,GW,R,-0.0738648863636333,0.00754599282974149,Inf,-9.78862397967104,3.15303338993544e-14
QTL AF,large_neg - med_neg,8,20X,Chr,2,2,GW,R,0.115352272727269,0.00754599282974154,Inf,15.2865600763127,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,2,GW,R,0.151102272727272,0.00754599282974154,Inf,20.0241739074707,0
QTL AF,med_neg - small_neg,8,20X,Chr,2,2,GW,R,0.0357500000000024,0.00754599282974158,Inf,4.73761383115795,6.45762984063936e-06
QTL AF,large_neg - small_neg,2,2X,Chr,2,2,GW,R,-0.0699204545454566,0.00754599282974158,Inf,-9.26590524574499,3.2085445411667e-14
QTL AF,med_neg - small_neg,2,2X,Chr,2,2,GW,R,-0.0862419318181807,0.00754599282974144,Inf,-11.4288382939181,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,2,GW,R,0.128942727272729,0.00754599282974146,Inf,17.0875761721532,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,2,GW,R,0.166738636363639,0.00754599282974165,Inf,22.0963152398526,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,2,GW,R,0.0377959090909093,0.0075459928297416,Inf,5.0087390676998,1.6389800334693e-06
QTL AF,large_neg - small_neg,2,20X,Peri,2,2,GW,R,-0.0696272727272601,0.00754599282974147,Inf,-9.22705259576102,3.30846461338297e-14
QTL AF,med_neg - small_neg,2,20X,Peri,2,2,GW,R,-0.0775546590909092,0.0075459928297414,Inf,-10.2775951211137,3.25295346215171e-14
QTL AF,large_neg - med_neg,8,20X,Peri,2,2,GW,R,0.12088409090909,0.00754599282974162,Inf,16.0196403093096,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,2,GW,R,0.157988636363636,0.00754599282974169,Inf,20.9367594070513,0
QTL AF,med_neg - small_neg,8,20X,Peri,2,2,GW,R,0.0371045454545458,0.00754599282974149,Inf,4.91711909774196,2.62600078815289e-06
QTL AF,large_neg - small_neg,2,2X,Peri,2,2,GW,R,-0.0788000000000004,0.00754599282974159,Inf,-10.4426285285377,2.93098878501041e-14
QTL AF,med_neg - small_neg,2,2X,Peri,2,2,GW,R,-0.0799662500000001,0.00754599282974163,Inf,-10.5971807559666,2.80886425230165e-14
QTL AF,large_neg - med_neg,8,2X,Peri,2,2,GW,R,0.122831022727273,0.00754599282974186,Inf,16.2776490116907,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,2,GW,R,0.149836363636364,0.00754599282974204,Inf,19.8564147908799,0
QTL AF,med_neg - small_neg,8,2X,Peri,2,2,GW,R,0.0270053409090909,0.00754599282974203,Inf,3.57876577918961,0.00100621216341878
QTL AF,large_neg - small_neg,2,20X,WT,2,2,GW,R,-0.0805909090909004,0.00754599282974155,Inf,-10.6799609950942,2.94209101525667e-14
QTL AF,med_neg - small_neg,2,20X,WT,2,2,GW,R,-0.095200227272727,0.00754599282974159,Inf,-12.6159975792062,0
QTL AF,large_neg - med_neg,8,20X,WT,2,2,GW,R,0.124911818181817,0.00754599282974143,Inf,16.5533974123982,0
QTL AF,large_neg - small_neg,8,20X,WT,2,2,GW,R,0.160893181818181,0.0075459928297416,Inf,21.3216717068747,0
QTL AF,med_neg - small_neg,8,20X,WT,2,2,GW,R,0.0359813636363635,0.00754599282974146,Inf,4.76827429447694,5.55001350877049e-06
QTL AF,large_neg - med_neg,2,2X,WT,2,2,GW,R,0.0256128409090926,0.00754599282974139,Inf,3.39423075094154,0.00198908106114271
QTL AF,large_neg - small_neg,2,2X,WT,2,2,GW,R,-0.0703022727272711,0.00754599282974159,Inf,-9.31650404572125,3.07531777821168e-14
QTL AF,med_neg - small_neg,2,2X,WT,2,2,GW,R,-0.0959151136363637,0.00754599282974126,Inf,-12.7107347966633,0
QTL AF,large_neg - med_neg,8,2X,WT,2,2,GW,R,0.127707045454545,0.00754599282974076,Inf,16.9238227938964,0
QTL AF,large_neg - small_neg,8,2X,WT,2,2,GW,R,0.156152272727272,0.00754599282974262,Inf,20.6934032738272,0
QTL AF,med_neg - small_neg,8,2X,WT,2,2,GW,R,0.028445227272727,0.00754599282974049,Inf,3.76958047993603,0.000479936775496404
QTL AF,large_neg - small_neg,2,20X,Chr,200,2,GW,R,-0.028382782467213,0.00754599282974141,Inf,-3.76130525268278,0.000495966459134523
QTL AF,large_neg - med_neg,8,20X,Chr,200,2,GW,R,-0.0294085550989836,0.00754599282974169,Inf,-3.89724132563088,0.000286643184994162
QTL AF,large_neg - small_neg,8,20X,Chr,200,2,GW,R,-0.0492583912249574,0.00754599282974156,Inf,-6.52775484106105,2.00288785556779e-10
QTL AF,med_neg - small_neg,8,20X,Chr,200,2,GW,R,-0.0198498361259738,0.00754599282974174,Inf,-2.63051351543004,0.0231871580797819
QTL AF,large_neg - med_neg,2,2X,Chr,200,2,GW,R,-0.0192858956637632,0.00754599282974163,Inf,-2.55577974945195,0.0285600004287454
QTL AF,large_neg - small_neg,2,2X,Chr,200,2,GW,R,-0.0289274260743937,0.00754599282974158,Inf,-3.83348178656888,0.000371546548853186
QTL AF,large_neg - med_neg,8,2X,Chr,200,2,GW,R,-0.0278744445722978,0.00754599282974162,Inf,-3.69393997598753,0.000646410474971049
QTL AF,large_neg - small_neg,8,2X,Chr,200,2,GW,R,-0.050965525917305,0.00754599282974163,Inf,-6.75398546847679,4.31724656024812e-11
QTL AF,med_neg - small_neg,8,2X,Chr,200,2,GW,R,-0.0230910813450072,0.00754599282974201,Inf,-3.06004549248911,0.00626506878345445
QTL AF,large_neg - small_neg,2,20X,Peri,200,2,GW,R,-0.0284858105744979,0.00754599282974139,Inf,-3.77495860613933,0.000469780723062807
QTL AF,large_neg - med_neg,8,20X,Peri,200,2,GW,R,-0.0297369336115764,0.00754599282974132,Inf,-3.94075826501889,0.000239574375610174
QTL AF,large_neg - small_neg,8,20X,Peri,200,2,GW,R,-0.0491978015936312,0.00754599282974129,Inf,-6.51972546272853,2.11307082942369e-10
QTL AF,med_neg - small_neg,8,20X,Peri,200,2,GW,R,-0.0194608679820548,0.00754599282974071,Inf,-2.57896719770982,0.0267881582801639
QTL AF,large_neg - med_neg,2,2X,Peri,200,2,GW,R,-0.0183967608264201,0.00754599282974175,Inf,-2.43795100810475,0.0392085203215959
QTL AF,large_neg - small_neg,2,2X,Peri,200,2,GW,R,-0.0291262157561657,0.00754599282974157,Inf,-3.85982552771166,0.000333942580817981
QTL AF,large_neg - med_neg,8,2X,Peri,200,2,GW,R,-0.031865319769227,0.00754599282974063,Inf,-4.22281341742572,7.15946410585477e-05
QTL AF,large_neg - small_neg,8,2X,Peri,200,2,GW,R,-0.0522936946873544,0.00754599282974092,Inf,-6.9299952792494,1.2648437852647e-11
QTL AF,med_neg - small_neg,8,2X,Peri,200,2,GW,R,-0.0204283749181274,0.00754599282974297,Inf,-2.70718186182311,0.0186124556940909
QTL AF,large_neg - med_neg,2,20X,WT,200,2,GW,R,-0.0198049366834752,0.00754599282974195,Inf,-2.62456341137982,0.0235800742607697
QTL AF,large_neg - small_neg,2,20X,WT,200,2,GW,R,-0.0319199020406098,0.00754599282974151,Inf,-4.23004669641374,6.93396215895037e-05
QTL AF,large_neg - med_neg,8,20X,WT,200,2,GW,R,-0.0302698056094114,0.00754599282974249,Inf,-4.01137481738693,0.000178361419998607
QTL AF,large_neg - small_neg,8,20X,WT,200,2,GW,R,-0.0501860749248654,0.00754599282974167,Inf,-6.65069210337211,8.75318706405892e-11
QTL AF,med_neg - small_neg,8,20X,WT,200,2,GW,R,-0.0199162693154541,0.00754599282974213,Inf,-2.63931728598458,0.0226162682781788
QTL AF,large_neg - med_neg,2,2X,WT,200,2,GW,R,-0.0179838388456535,0.00754599282974163,Inf,-2.38323031195741,0.0452034856692649
QTL AF,large_neg - small_neg,2,2X,WT,200,2,GW,R,-0.0302834356132711,0.00754599282974137,Inf,-4.01318107458485,0.000177008990395744
QTL AF,large_neg - med_neg,8,2X,WT,200,2,GW,R,-0.0299661394381728,0.00754599282974052,Inf,-3.97113277394981,0.000211147056455641
QTL AF,large_neg - small_neg,8,2X,WT,200,2,GW,R,-0.0507526393108029,0.00754599282974178,Inf,-6.72577359347154,5.24187360184669e-11
QTL AF,med_neg - small_neg,8,2X,WT,200,2,GW,R,-0.0207864998726301,0.00754599282973991,Inf,-2.75464081952308,0.0161961316750339
QTL AF,large_neg - small_neg,2,20X,Chr,2,3,GW,R,-0.0912750000000057,0.0075459928297413,Inf,-12.0958238444463,0
QTL AF,med_neg - small_neg,2,20X,Chr,2,3,GW,R,-0.0884923863636361,0.00754599282974135,Inf,-11.7270700304481,0
QTL AF,large_neg - med_neg,8,20X,Chr,2,3,GW,R,0.149404545454553,0.00754599282974134,Inf,19.7991899575757,0
QTL AF,large_neg - small_neg,8,20X,Chr,2,3,GW,R,0.160152272727281,0.00754599282974139,Inf,21.2234859402549,0
QTL AF,large_neg - small_neg,2,2X,Chr,2,3,GW,R,-0.116661363636367,0.00754599282974141,Inf,-15.4600416762342,0
QTL AF,med_neg - small_neg,2,2X,Chr,2,3,GW,R,-0.12753375,0.00754599282974141,Inf,-16.9008575647389,0
QTL AF,large_neg - med_neg,8,2X,Chr,2,3,GW,R,0.146392613636362,0.00754599282974147,Inf,19.4000467452574,0
QTL AF,large_neg - small_neg,8,2X,Chr,2,3,GW,R,0.169252272727271,0.00754599282974152,Inf,22.4294240063661,0
QTL AF,med_neg - small_neg,8,2X,Chr,2,3,GW,R,0.022859659090909,0.0075459928297417,Inf,3.02937726110873,0.00692156579035763
QTL AF,large_neg - med_neg,2,20X,Peri,2,3,GW,R,-0.0181776136363518,0.00754599282974129,Inf,-2.40890947639226,0.042300207955835
QTL AF,large_neg - small_neg,2,20X,Peri,2,3,GW,R,-0.125465909090897,0.00754599282974137,Inf,-16.6268259090299,0
QTL AF,med_neg - small_neg,2,20X,Peri,2,3,GW,R,-0.107288295454546,0.00754599282974121,Inf,-14.2179164326379,0
QTL AF,large_neg - med_neg,8,20X,Peri,2,3,GW,R,0.161347272727272,0.00754599282974148,Inf,21.3818481368474,0
QTL AF,large_neg - small_neg,8,20X,Peri,2,3,GW,R,0.166052272727272,0.00754599282974158,Inf,22.0053578732275,0
QTL AF,large_neg - small_neg,2,2X,Peri,2,3,GW,R,-0.133288636363637,0.0075459928297414,Inf,-17.6634989418886,0
QTL AF,med_neg - small_neg,2,2X,Peri,2,3,GW,R,-0.128481931818181,0.0075459928297412,Inf,-17.0265112513482,0
QTL AF,large_neg - med_neg,8,2X,Peri,2,3,GW,R,0.15060715909091,0.00754599282974182,Inf,19.9585611183338,0
QTL AF,large_neg - small_neg,8,2X,Peri,2,3,GW,R,0.151179545454547,0.00754599282974174,Inf,20.0344141407991,0
QTL AF,large_neg - small_neg,2,20X,WT,2,3,GW,R,-0.114431818181814,0.00754599282974145,Inf,-15.1645808263688,0
QTL AF,med_neg - small_neg,2,20X,WT,2,3,GW,R,-0.126543863636363,0.00754599282974148,Inf,-16.7696771639655,0
QTL AF,large_neg - med_neg,8,20X,WT,2,3,GW,R,0.16820409090909,0.00754599282974136,Inf,22.2905182530972,0
QTL AF,large_neg - small_neg,8,20X,WT,2,3,GW,R,0.160945454545454,0.00754599282974148,Inf,21.3285989235385,0
QTL AF,large_neg - small_neg,2,2X,WT,2,3,GW,R,-0.124693181818181,0.00754599282974161,Inf,-16.5244235757444,0
QTL AF,med_neg - small_neg,2,2X,WT,2,3,GW,R,-0.123152613636363,0.00754599282974168,Inf,-16.3202664533382,0
QTL AF,large_neg - med_neg,8,2X,WT,2,3,GW,R,0.169323977272728,0.00754599282974117,Inf,22.4389263405298,0
QTL AF,large_neg - small_neg,8,2X,WT,2,3,GW,R,0.15429090909091,0.00754599282974136,Inf,20.4467341239441,0
